daily_travel_time,vehicle_ownership,location_type,nearby_industries,green_space_access,home_air_quality,work_location_type,smoker_in_household,noise_pollution_level,use_of_air_purifiers,awareness_level,years_in_location,pollution_exposure_score,risk_category
52.2,,Urban,,Moderate,73.5,Remote,False,59.3,False,Low,,40.19,Medium
35.0,Car,Urban,0.0,Moderate,52.8,Fieldwork,False,33.9,False,High,37.0,42.12,Medium
26.0,Two-wheeler,Urban,1.0,,78.5,Remote,False,49.4,False,Low,8.0,37.13,Medium
38.2,Car,Semi-Urban,3.0,High,38.4,Factory,False,84.5,True,Medium,20.0,59.2,Medium
24.9,None,Urban,0.0,Low,34.6,,True,65.9,False,,22.0,55.41,Medium
46.0,Two-wheeler,Semi-Urban,3.0,Low,64.0,Remote,True,76.2,False,Medium,31.0,53.65,Medium
33.7,,Urban,4.0,Moderate,66.5,Fieldwork,True,52.9,False,Low,7.0,54.32,Medium
15.1,Public Only,Urban,0.0,Low,57.5,Fieldwork,False,64.3,False,Medium,,43.02,Medium
70.1,None,Urban,,Moderate,76.6,Remote,False,76.6,False,High,9.0,36.27,Medium
35.0,Car,Rural,4.0,High,50.1,Factory,False,33.4,False,Medium,29.0,51.36,Medium
19.6,,Urban,2.0,Moderate,78.1,Factory,False,49.3,False,Medium,17.0,37.6,Medium
41.6,Car,Urban,1.0,High,71.8,Factory,False,36.2,False,Medium,24.0,47.2,Medium
,None,Rural,4.0,Moderate,87.9,Factory,True,37.8,True,Medium,16.0,42.18,Medium
10.1,,Rural,1.0,Moderate,33.4,Remote,False,47.0,False,Low,35.0,30.22,Medium
51.6,Car,Semi-Urban,1.0,Moderate,52.7,Fieldwork,True,30.9,True,Medium,33.0,44.36,Medium
24.1,None,Urban,2.0,Moderate,46.4,Fieldwork,False,42.6,True,Medium,17.0,41.05,Medium
79.2,Two-wheeler,Urban,1.0,Moderate,71.7,Factory,False,63.7,False,Medium,33.0,51.03,Medium
55.5,Public Only,Rural,2.0,Moderate,83.6,Office,False,48.1,False,Medium,25.0,27.63,Low
37.0,Public Only,Rural,2.0,,54.4,Factory,True,34.5,True,,27.0,42.47,Medium
30.1,Two-wheeler,Semi-Urban,1.0,Moderate,69.0,Fieldwork,False,65.7,False,Medium,37.0,36.8,Medium
42.9,None,Urban,3.0,,81.7,Fieldwork,False,31.7,False,High,17.0,44.4,Medium
,Car,Urban,0.0,Low,64.9,Fieldwork,False,27.9,True,High,,49.8,Medium
44.5,Public Only,Urban,2.0,Moderate,70.5,,True,74.0,False,,31.0,44.51,Medium
40.7,None,Semi-Urban,5.0,High,30.3,,False,66.9,True,Medium,6.0,48.27,Medium
46.2,Two-wheeler,Urban,1.0,Low,83.5,Remote,True,43.2,False,Medium,29.0,44.45,Medium
32.9,Car,Rural,1.0,Moderate,55.5,Fieldwork,False,87.9,True,Low,4.0,35.88,Medium
38.1,,Urban,2.0,High,100.0,Factory,True,38.7,False,Medium,34.0,48.35,Medium
3.3,None,Semi-Urban,3.0,Moderate,47.2,,False,63.6,False,Medium,18.0,39.32,Medium
64.5,Public Only,Urban,1.0,High,67.1,Fieldwork,True,18.4,False,Medium,24.0,45.04,Medium
51.0,Public Only,Semi-Urban,0.0,Low,72.4,Office,False,29.7,False,Low,22.0,35.18,Medium
29.5,Car,Urban,2.0,Low,22.5,Fieldwork,True,70.6,True,Low,2.0,70.46,High
83.0,None,Semi-Urban,4.0,Low,86.7,Fieldwork,True,78.4,True,Low,25.0,70.71,High
46.7,Two-wheeler,Semi-Urban,6.0,High,71.1,Factory,False,47.0,False,High,14.0,55.21,Medium
24.3,Two-wheeler,Urban,3.0,Low,37.6,Office,False,95.6,False,Medium,39.0,60.11,Medium
62.1,Car,Rural,2.0,High,65.5,Office,False,76.2,True,High,19.0,36.63,Medium
,None,Semi-Urban,4.0,Moderate,65.5,Factory,False,36.1,True,High,25.0,44.95,Medium
52.9,,Rural,0.0,Low,58.0,Factory,True,42.4,False,Low,36.0,46.89,Medium
36.5,None,Rural,2.0,Low,51.1,Fieldwork,False,22.3,True,,1.0,31.54,Medium
54.0,Public Only,Rural,0.0,Moderate,59.0,Office,True,41.1,False,Low,15.0,25.59,Low
39.8,Two-wheeler,Urban,1.0,Low,72.9,Fieldwork,False,54.8,False,Medium,25.0,45.27,Medium
56.1,,Urban,4.0,High,72.3,Fieldwork,False,50.8,True,High,10.0,54.39,Medium
6.9,Car,Rural,1.0,High,60.1,Factory,False,50.6,False,Low,18.0,35.52,Medium
36.3,,Urban,3.0,Low,63.4,Fieldwork,True,69.9,True,Low,9.0,68.46,Medium
79.4,Public Only,Urban,4.0,Moderate,58.1,Fieldwork,False,53.3,True,,2.0,52.67,Medium
29.7,Two-wheeler,Semi-Urban,3.0,,45.4,,False,63.7,False,High,23.0,53.78,Medium
32.9,Two-wheeler,Urban,2.0,High,59.1,Remote,True,58.9,False,High,8.0,33.92,Medium
36.0,Car,Semi-Urban,2.0,Low,49.0,Remote,False,55.7,False,High,6.0,51.89,Medium
20.7,Car,Rural,2.0,Moderate,45.1,Factory,False,68.4,False,Medium,21.0,51.83,Medium
0.8,Public Only,Semi-Urban,6.0,Low,23.7,Office,False,66.0,False,High,7.0,59.14,Medium
40.4,Public Only,Urban,7.0,Moderate,53.9,Factory,False,27.5,False,Low,26.0,69.54,Medium
47.7,None,Urban,2.0,Low,71.8,Fieldwork,False,86.4,False,Medium,37.0,57.7,Medium
43.9,Public Only,Urban,2.0,Moderate,78.3,Remote,True,52.4,True,Medium,4.0,30.73,Medium
42.1,None,Urban,1.0,High,66.7,Factory,False,31.0,False,,18.0,41.77,Medium
45.9,Car,Urban,0.0,Moderate,40.6,Remote,False,48.7,False,High,10.0,41.02,Medium
65.5,Two-wheeler,Urban,4.0,Moderate,57.7,Fieldwork,False,55.2,False,High,33.0,55.7,Medium
41.2,Public Only,Semi-Urban,2.0,,42.7,Remote,False,61.8,False,High,23.0,42.5,Medium
33.5,Two-wheeler,Semi-Urban,3.0,,88.6,Office,False,69.2,False,Medium,6.0,33.67,Medium
39.4,Public Only,Rural,,,54.2,Factory,False,65.4,False,Medium,7.0,34.89,Medium
56.6,Public Only,Semi-Urban,1.0,Moderate,52.6,Remote,False,86.8,True,Medium,,30.49,Medium
73.2,None,Urban,1.0,High,73.8,,False,52.1,False,Low,26.0,46.95,Medium
32.4,Public Only,Semi-Urban,2.0,,59.4,Factory,False,46.8,False,Low,4.0,46.45,Medium
47.0,Car,Semi-Urban,1.0,Low,76.1,Fieldwork,True,20.7,False,High,4.0,51.7,Medium
51.8,Two-wheeler,Urban,2.0,Low,43.2,Office,False,69.4,True,Medium,33.0,55.04,Medium
25.1,Public Only,Semi-Urban,1.0,Moderate,61.3,Office,True,62.2,True,High,,28.81,Low
45.4,Two-wheeler,Urban,3.0,Low,67.6,Office,False,38.7,True,Medium,,45.56,Medium
15.7,Two-wheeler,Urban,0.0,High,20.7,,False,54.9,False,Low,5.0,30.33,Medium
9.6,Two-wheeler,Rural,3.0,Moderate,49.8,Factory,False,49.8,False,Medium,29.0,42.4,Medium
52.3,Public Only,Rural,2.0,High,50.8,Fieldwork,False,53.5,False,Medium,11.0,31.69,Medium
37.3,,Semi-Urban,1.0,Moderate,60.8,Fieldwork,False,44.5,False,Low,26.0,36.13,Medium
49.0,Two-wheeler,Semi-Urban,2.0,Low,55.3,Fieldwork,True,52.3,False,Low,13.0,53.67,Medium
44.6,Two-wheeler,Rural,3.0,,64.4,Remote,False,19.6,True,Low,29.0,39.74,Medium
25.5,Public Only,Rural,1.0,,56.5,Factory,False,41.9,False,High,15.0,24.96,Low
44.1,Public Only,Urban,0.0,Low,77.2,Factory,False,56.2,True,Low,8.0,40.35,Medium
20.3,Car,Semi-Urban,2.0,Moderate,91.7,Remote,False,35.9,False,High,27.0,35.06,Medium
,Car,Urban,0.0,Moderate,37.5,,False,57.8,True,Medium,39.0,46.52,Medium
17.9,None,Urban,2.0,Moderate,60.4,Fieldwork,False,91.3,False,Low,5.0,42.27,Medium
41.1,None,Urban,2.0,High,76.3,Factory,False,26.9,True,Medium,19.0,37.33,Medium
24.2,None,Semi-Urban,2.0,Moderate,49.5,Office,False,13.3,False,High,5.0,31.83,Medium
56.4,None,Rural,1.0,Moderate,64.2,Remote,False,74.1,True,Medium,2.0,19.26,Low
38.4,Two-wheeler,Rural,0.0,Moderate,54.3,Fieldwork,False,91.9,True,Low,23.0,26.9,Low
34.6,Public Only,Urban,5.0,Low,44.9,Fieldwork,True,57.4,False,High,38.0,77.76,High
,Car,Semi-Urban,,Moderate,44.7,Remote,True,50.1,False,Low,27.0,51.36,Medium
45.6,Two-wheeler,Urban,4.0,Moderate,22.9,Remote,False,37.1,False,High,26.0,52.7,Medium
55.3,Public Only,Urban,1.0,Moderate,62.5,Office,False,60.8,True,Low,36.0,38.44,Medium
,Public Only,Rural,3.0,Moderate,63.5,Office,False,49.7,False,High,40.0,29.38,Low
16.9,Two-wheeler,Urban,5.0,Low,45.7,Remote,False,67.0,False,Low,21.0,68.92,Medium
47.1,Two-wheeler,Semi-Urban,3.0,Moderate,55.8,Office,False,15.7,False,Low,8.0,36.45,Medium
38.6,Car,Urban,1.0,Moderate,38.4,Office,False,56.5,False,Medium,40.0,49.51,Medium
57.5,None,Urban,3.0,High,68.0,Remote,False,33.3,False,Medium,,43.63,Medium
,None,Semi-Urban,1.0,Low,54.0,,False,68.9,False,High,25.0,38.81,Medium
49.1,Car,Urban,2.0,Moderate,71.6,Factory,False,27.1,False,Medium,8.0,50.12,Medium
12.5,Car,Urban,2.0,Moderate,55.2,Remote,True,62.6,False,Low,21.0,50.38,Medium
82.8,None,Urban,4.0,Low,45.2,Fieldwork,True,38.4,True,Low,30.0,80.45,High
41.7,Two-wheeler,Semi-Urban,1.0,Moderate,52.0,Remote,True,41.3,False,High,18.0,28.38,Low
59.0,None,Rural,3.0,Low,82.6,Remote,True,67.0,False,Low,28.0,55.43,Medium
28.3,Public Only,Rural,0.0,Moderate,91.4,Office,False,34.1,False,Medium,27.0,14.26,Low
51.2,Public Only,Rural,1.0,Moderate,37.4,Remote,False,20.0,False,Low,9.0,32.9,Medium
,Car,Rural,3.0,Moderate,73.6,Office,False,51.5,False,High,,31.79,Medium
,None,Rural,,Low,43.4,Office,False,36.8,False,Low,,47.8,Medium
37.9,,Semi-Urban,4.0,High,48.6,Factory,True,22.6,False,Low,33.0,65.9,Medium
,Public Only,Semi-Urban,4.0,High,63.1,Office,False,57.0,True,Low,10.0,36.53,Medium
59.0,None,Urban,3.0,High,67.3,Fieldwork,False,55.8,False,Low,32.0,54.36,Medium
20.3,Car,Rural,3.0,,49.1,Fieldwork,False,52.3,True,Medium,14.0,44.3,Medium
31.3,Car,Urban,,Moderate,69.2,Factory,True,60.2,False,High,18.0,62.07,Medium
54.1,Public Only,Urban,2.0,Low,77.8,Factory,False,10.1,False,Medium,2.0,49.95,Medium
87.0,None,Rural,1.0,Low,70.9,,True,34.7,True,High,36.0,48.5,Medium
42.2,None,Urban,2.0,Low,45.5,Factory,False,55.6,False,Low,11.0,62.76,Medium
,Public Only,Rural,3.0,,53.3,Factory,False,70.7,True,Low,19.0,44.57,Medium
42.9,Two-wheeler,Semi-Urban,0.0,Moderate,73.1,Fieldwork,False,54.8,False,Medium,29.0,28.76,Low
83.8,Two-wheeler,Urban,4.0,Moderate,83.3,Office,False,73.4,False,High,19.0,53.81,Medium
,None,Semi-Urban,3.0,Moderate,40.9,Office,False,36.5,False,High,,35.37,Medium
,Car,Rural,0.0,High,64.5,Factory,True,37.7,False,High,37.0,41.56,Medium
12.5,Two-wheeler,Urban,4.0,High,71.0,Office,False,42.6,True,Medium,23.0,32.96,Medium
0.0,None,Semi-Urban,5.0,Moderate,39.1,Office,False,48.3,False,Medium,24.0,44.24,Medium
50.9,Two-wheeler,Rural,1.0,High,75.3,Factory,False,14.5,False,High,29.0,31.97,Medium
47.8,Public Only,Urban,1.0,Low,91.7,,False,49.6,False,Low,9.0,41.18,Medium
39.3,Two-wheeler,Urban,1.0,Low,70.0,Fieldwork,False,49.3,False,High,18.0,43.94,Medium
42.9,Two-wheeler,Urban,1.0,Moderate,68.5,Office,False,37.7,True,High,1.0,21.12,Low
107.0,Public Only,Urban,2.0,Moderate,48.7,,True,34.6,True,Low,24.0,58.81,Medium
39.8,Car,Urban,3.0,Moderate,52.6,Fieldwork,False,55.4,False,Low,20.0,57.72,Medium
55.2,None,Semi-Urban,1.0,Moderate,50.3,Fieldwork,True,61.8,False,,4.0,44.28,Medium
32.0,Car,Urban,1.0,High,46.7,Remote,False,52.9,True,Medium,13.0,39.09,Medium
50.9,Car,Rural,0.0,High,56.4,Office,False,52.9,False,High,14.0,24.86,Low
40.2,Two-wheeler,Urban,1.0,Low,64.6,Office,False,49.3,True,Low,14.0,36.29,Medium
36.8,None,Urban,3.0,,47.1,Remote,False,50.3,True,Medium,,42.25,Medium
81.4,Two-wheeler,Semi-Urban,2.0,High,54.8,Fieldwork,False,63.6,False,Medium,26.0,48.4,Medium
68.5,,Rural,4.0,Moderate,64.8,Factory,False,82.4,True,,38.0,54.47,Medium
47.7,Car,Semi-Urban,2.0,Moderate,28.2,Factory,False,79.9,True,Low,5.0,58.23,Medium
0.0,Car,Urban,5.0,Low,74.2,Office,False,28.3,True,,5.0,49.75,Medium
37.8,Public Only,Rural,2.0,Moderate,63.2,Fieldwork,True,7.8,False,Medium,5.0,32.48,Medium
99.1,None,Urban,4.0,Moderate,63.4,Office,False,60.6,True,Low,18.0,56.34,Medium
40.4,Car,Urban,3.0,,77.3,Fieldwork,False,50.4,False,Medium,21.0,62.44,Medium
,Car,Urban,1.0,High,74.1,Fieldwork,False,48.8,False,Low,25.0,54.56,Medium
73.8,None,Semi-Urban,3.0,High,69.1,Factory,True,57.6,False,Medium,38.0,55.41,Medium
49.4,Two-wheeler,Urban,1.0,,64.2,Factory,False,45.1,False,Low,14.0,42.36,Medium
28.2,Public Only,Semi-Urban,1.0,High,59.9,Office,True,17.6,True,High,40.0,25.44,Low
0.0,None,Semi-Urban,2.0,Low,51.3,Remote,False,27.2,False,Medium,30.0,31.98,Medium
58.7,Public Only,Rural,3.0,Moderate,45.6,Remote,False,28.4,False,,22.0,45.43,Medium
28.7,,Urban,0.0,,65.8,Factory,False,63.3,False,Low,18.0,48.28,Medium
48.5,,Urban,1.0,High,65.9,Factory,False,87.7,False,Medium,10.0,50.38,Medium
20.0,None,Urban,2.0,High,62.1,Office,False,40.6,True,Medium,24.0,25.59,Low
,Public Only,Urban,2.0,Low,39.8,Remote,False,100.0,True,,28.0,52.01,Medium
45.7,Two-wheeler,Semi-Urban,2.0,Moderate,20.2,Fieldwork,True,12.1,False,Medium,9.0,47.92,Medium
50.4,Public Only,Semi-Urban,3.0,Low,60.8,Remote,False,39.8,False,High,25.0,44.49,Medium
22.7,Car,Semi-Urban,4.0,Moderate,32.5,Fieldwork,False,53.7,False,Medium,16.0,58.4,Medium
68.9,Two-wheeler,Rural,2.0,Moderate,64.8,Office,False,0.0,False,,11.0,27.53,Low
33.1,,Rural,1.0,Moderate,89.2,Fieldwork,False,80.4,True,Low,9.0,27.91,Low
11.5,None,Urban,,Low,65.0,Fieldwork,False,36.2,False,Low,9.0,59.61,Medium
42.8,Two-wheeler,Rural,,Low,53.5,Remote,False,50.7,False,Low,33.0,44.57,Medium
45.7,None,Urban,4.0,Low,44.3,Remote,False,59.0,False,Low,3.0,61.96,Medium
48.2,None,Semi-Urban,2.0,Low,51.3,Remote,False,18.2,False,,1.0,35.4,Medium
72.2,Two-wheeler,Semi-Urban,1.0,Moderate,59.4,,False,98.6,False,Medium,36.0,37.0,Medium
40.3,None,Rural,2.0,Low,76.1,Fieldwork,False,52.7,False,Low,20.0,44.47,Medium
42.6,,Urban,1.0,Moderate,62.1,Remote,False,43.2,False,Medium,24.0,29.6,Low
22.9,Two-wheeler,Semi-Urban,2.0,Moderate,55.6,Fieldwork,False,27.8,False,Low,29.0,38.55,Medium
61.4,Car,Rural,1.0,Moderate,70.1,Factory,False,54.1,True,High,34.0,39.16,Medium
48.7,Public Only,Semi-Urban,3.0,High,82.1,,False,18.5,False,,5.0,31.75,Medium
36.6,None,Semi-Urban,1.0,Moderate,64.7,Factory,False,52.8,False,Medium,19.0,32.09,Medium
6.9,None,Urban,2.0,Low,62.9,Factory,False,77.9,False,Medium,34.0,51.69,Medium
73.9,Two-wheeler,Urban,4.0,Low,35.1,Fieldwork,False,73.3,False,High,2.0,73.9,High
20.4,Public Only,Rural,5.0,High,39.6,Remote,False,38.9,True,High,12.0,36.86,Medium
33.2,Public Only,Semi-Urban,2.0,Moderate,37.7,,False,44.4,True,Medium,11.0,30.06,Medium
52.2,None,Semi-Urban,1.0,Moderate,57.1,Factory,False,60.8,False,,22.0,39.83,Medium
21.1,Two-wheeler,Urban,1.0,High,47.5,Remote,False,73.6,False,High,,38.92,Medium
15.1,Car,Urban,1.0,Low,52.6,Remote,False,80.7,True,Low,40.0,49.77,Medium
,Public Only,Urban,0.0,Moderate,47.3,Fieldwork,False,82.6,False,Medium,17.0,37.23,Medium
59.4,Car,Urban,2.0,,48.6,Fieldwork,True,31.3,False,Medium,35.0,68.3,Medium
34.1,Two-wheeler,Urban,0.0,High,32.2,Remote,False,65.1,False,High,40.0,39.82,Medium
103.5,Car,Urban,0.0,High,63.3,Office,False,22.3,True,Low,10.0,42.39,Medium
,Two-wheeler,Semi-Urban,4.0,Moderate,70.5,Factory,False,40.7,False,High,,44.8,Medium
26.6,None,Semi-Urban,0.0,High,61.0,Factory,False,26.5,False,High,11.0,24.44,Low
,Car,Urban,3.0,Low,65.5,Fieldwork,True,26.9,False,Low,6.0,67.46,Medium
49.9,None,Semi-Urban,1.0,Moderate,67.0,Office,False,54.8,False,Low,8.0,28.05,Low
35.6,None,Rural,,,66.4,Office,False,36.2,False,Low,15.0,35.64,Medium
57.2,Two-wheeler,Urban,2.0,Low,72.7,Remote,False,55.7,False,Medium,17.0,44.29,Medium
25.4,Car,Rural,0.0,Moderate,77.9,Remote,False,25.8,False,High,1.0,18.02,Low
17.4,Public Only,Rural,3.0,Low,83.7,Fieldwork,False,59.7,False,High,11.0,38.8,Medium
9.0,Car,Urban,4.0,Moderate,31.1,,True,41.4,False,Medium,28.0,66.99,Medium
0.5,Public Only,Urban,2.0,Moderate,67.0,Factory,False,44.2,True,Low,9.0,32.79,Medium
34.6,None,Urban,,Low,41.8,Remote,False,24.0,False,Low,18.0,44.89,Medium
39.0,None,Semi-Urban,2.0,Moderate,81.1,Fieldwork,True,70.4,False,,12.0,47.26,Medium
32.4,Two-wheeler,Urban,3.0,Moderate,61.0,Remote,False,52.8,True,Medium,13.0,30.27,Medium
69.9,Public Only,Urban,3.0,Moderate,64.1,,True,60.8,False,Medium,36.0,54.35,Medium
,Car,Semi-Urban,0.0,Moderate,61.8,Factory,False,24.5,False,High,22.0,42.92,Medium
38.3,Two-wheeler,Urban,1.0,,63.2,Remote,False,63.5,False,High,29.0,34.17,Medium
9.1,Two-wheeler,Rural,,High,84.7,Remote,False,50.8,True,Low,35.0,16.72,Low
33.7,Two-wheeler,Urban,1.0,Low,78.6,Remote,True,40.1,False,Medium,30.0,42.41,Medium
33.0,Car,Rural,6.0,Moderate,84.1,Office,False,77.5,False,High,12.0,52.42,Medium
31.9,Two-wheeler,Urban,,High,57.1,Factory,False,58.2,False,,1.0,32.49,Medium
31.0,Car,Urban,3.0,Low,28.1,Office,True,59.1,False,Medium,18.0,66.46,Medium
31.9,Two-wheeler,Urban,2.0,Low,71.2,Remote,False,10.7,False,High,16.0,39.61,Medium
,Public Only,Rural,2.0,Moderate,43.3,Factory,False,71.6,False,High,25.0,46.6,Medium
32.3,None,Urban,2.0,Moderate,54.6,Remote,True,59.0,False,Low,27.0,41.63,Medium
49.2,Public Only,Semi-Urban,2.0,Moderate,59.1,Factory,True,74.8,False,Medium,13.0,46.58,Medium
52.2,Public Only,Rural,,High,60.0,Fieldwork,False,38.1,False,Low,40.0,36.82,Medium
26.8,Two-wheeler,Semi-Urban,3.0,Low,69.7,Office,False,35.7,True,Medium,36.0,37.81,Medium
,Public Only,Urban,1.0,High,46.1,Office,False,82.3,False,Medium,,47.34,Medium
25.4,Public Only,Rural,4.0,Low,69.4,Remote,True,69.2,True,Medium,7.0,41.29,Medium
12.6,Public Only,Rural,3.0,Moderate,57.1,Remote,False,21.4,True,Medium,5.0,16.46,Low
52.6,Two-wheeler,Urban,2.0,Moderate,99.0,Remote,False,50.3,False,Medium,20.0,35.11,Medium
,Car,Semi-Urban,1.0,Moderate,36.1,Office,False,70.5,False,Low,9.0,46.67,Medium
,,Rural,2.0,Moderate,61.9,Fieldwork,False,53.6,False,High,7.0,30.81,Medium
0.0,None,Rural,3.0,Moderate,69.2,,False,39.0,False,Low,2.0,29.67,Low
72.8,Car,Urban,4.0,High,53.8,Office,False,36.6,False,High,17.0,55.94,Medium
58.4,Car,Rural,3.0,Moderate,51.4,Factory,False,51.3,False,,3.0,50.9,Medium
15.0,Public Only,Urban,5.0,Moderate,79.9,,False,70.4,False,High,32.0,55.44,Medium
,None,Urban,2.0,Low,72.6,Fieldwork,True,30.1,False,High,26.0,50.0,Medium
78.4,,Urban,,High,48.0,,False,7.3,False,High,9.0,64.4,Medium
30.3,Public Only,Urban,,High,37.8,,True,41.9,False,Low,38.0,65.43,Medium
28.3,None,Semi-Urban,3.0,Moderate,68.8,,False,59.0,True,Low,18.0,30.44,Medium
0.0,Two-wheeler,Semi-Urban,2.0,Moderate,64.8,Factory,False,63.4,False,Medium,5.0,31.98,Medium
38.0,Two-wheeler,Urban,3.0,Moderate,68.6,Remote,False,29.7,False,High,38.0,40.15,Medium
40.4,None,Urban,4.0,Low,58.0,Remote,False,55.4,False,High,39.0,54.09,Medium
59.3,None,Urban,1.0,Moderate,72.9,Fieldwork,False,37.2,False,Low,20.0,43.41,Medium
17.0,Two-wheeler,Rural,3.0,Moderate,84.0,Office,False,64.7,True,High,28.0,25.77,Low
14.6,Two-wheeler,Rural,3.0,Moderate,83.0,Office,False,47.4,True,Medium,28.0,20.89,Low
54.0,None,Urban,1.0,High,47.7,Factory,False,66.8,False,Low,25.0,58.46,Medium
65.1,Public Only,Rural,4.0,Low,97.5,Fieldwork,False,51.3,False,Low,26.0,58.84,Medium
13.6,Car,Urban,1.0,Moderate,69.9,Fieldwork,True,60.0,True,,20.0,44.17,Medium
66.6,Car,Semi-Urban,1.0,Low,38.6,Fieldwork,False,41.1,False,Low,23.0,67.45,Medium
45.8,None,Rural,3.0,Moderate,66.6,Office,False,35.8,False,Medium,14.0,28.38,Low
66.8,Car,Urban,1.0,Low,63.4,Office,False,44.3,False,High,33.0,53.28,Medium
43.6,Two-wheeler,Semi-Urban,0.0,Moderate,58.3,Remote,False,62.3,False,Medium,24.0,25.34,Low
0.0,Two-wheeler,Urban,1.0,Moderate,56.9,Factory,False,100.0,False,Low,40.0,42.64,Medium
42.0,Car,Urban,2.0,Moderate,70.5,Office,False,75.2,False,,4.0,43.7,Medium
66.2,None,Semi-Urban,,Low,70.6,Fieldwork,False,80.4,False,Medium,15.0,61.51,Medium
27.1,Two-wheeler,Rural,,Low,51.2,Factory,False,47.9,False,Medium,19.0,30.41,Medium
37.2,Public Only,Urban,1.0,Low,52.0,,False,39.3,False,Medium,,37.36,Medium
41.5,Public Only,Rural,3.0,Moderate,51.4,Fieldwork,False,5.9,True,Medium,6.0,28.87,Low
,Two-wheeler,Rural,3.0,Low,57.4,Fieldwork,False,38.0,True,,37.0,35.89,Medium
78.4,Two-wheeler,Urban,0.0,Low,73.3,Factory,False,22.4,False,Low,15.0,52.14,Medium
27.0,Car,Urban,0.0,High,78.0,Remote,False,65.4,False,High,17.0,34.47,Medium
55.1,None,Semi-Urban,1.0,Moderate,56.8,Fieldwork,False,46.1,False,Medium,,32.89,Medium
43.3,Car,Semi-Urban,7.0,Moderate,76.5,Fieldwork,False,23.6,False,,27.0,72.9,High
70.2,None,Urban,3.0,Low,66.6,Fieldwork,True,60.9,False,High,8.0,65.41,Medium
53.1,Public Only,Rural,3.0,Moderate,62.0,Fieldwork,True,56.3,False,Low,31.0,48.71,Medium
,Public Only,Semi-Urban,4.0,Moderate,88.0,Remote,True,27.3,True,High,39.0,40.74,Medium
27.1,,Urban,4.0,Moderate,64.9,Remote,False,80.3,False,Medium,17.0,43.38,Medium
61.0,Car,Semi-Urban,3.0,Moderate,58.0,Remote,True,34.9,False,Low,23.0,54.9,Medium
7.5,Two-wheeler,Urban,0.0,High,72.5,Fieldwork,False,61.9,True,Low,5.0,27.1,Low
57.9,None,Urban,3.0,Low,41.5,Remote,False,47.5,False,High,36.0,61.11,Medium
23.0,Car,Rural,,Moderate,56.7,Factory,False,82.9,False,Low,28.0,44.6,Medium
,Public Only,Rural,3.0,Moderate,63.9,Fieldwork,True,68.4,True,Medium,17.0,44.78,Medium
,Two-wheeler,Urban,1.0,Moderate,70.8,Fieldwork,False,28.0,False,Medium,38.0,40.2,Medium
57.9,Public Only,Semi-Urban,3.0,Low,63.6,Fieldwork,False,86.4,True,High,35.0,54.71,Medium
,None,Semi-Urban,0.0,Moderate,40.7,Fieldwork,False,24.7,True,High,37.0,35.29,Medium
10.0,Public Only,Urban,1.0,Low,46.7,Office,False,28.8,False,High,29.0,42.46,Medium
27.8,Public Only,Urban,0.0,Moderate,53.5,Remote,False,82.5,False,Low,28.0,32.12,Medium
58.4,None,Semi-Urban,7.0,Moderate,63.6,Office,True,49.4,False,High,33.0,60.67,Medium
48.3,Two-wheeler,Semi-Urban,1.0,Moderate,40.5,Factory,False,56.2,False,Low,25.0,48.57,Medium
68.6,None,Urban,3.0,Moderate,81.1,,True,58.5,True,Low,16.0,46.13,Medium
53.1,Car,Urban,,Low,64.7,Office,False,28.5,False,Medium,3.0,54.38,Medium
25.7,,Urban,5.0,Moderate,64.3,Office,False,87.6,False,Medium,30.0,49.87,Medium
29.1,None,Urban,0.0,Low,57.4,Office,False,93.9,False,Medium,28.0,36.79,Medium
47.1,Two-wheeler,Semi-Urban,2.0,Low,38.4,Remote,False,12.6,False,Medium,37.0,50.47,Medium
0.0,,Urban,1.0,Moderate,61.4,Remote,False,41.0,False,Low,1.0,31.27,Medium
,Public Only,Urban,2.0,High,71.2,Office,False,63.6,True,Low,15.0,43.26,Medium
,Public Only,Rural,3.0,Moderate,57.7,Office,False,47.8,False,Medium,25.0,31.78,Medium
69.5,Public Only,Urban,2.0,Moderate,76.0,Factory,False,39.1,True,Medium,3.0,39.54,Medium
13.4,Public Only,Urban,3.0,High,59.1,Factory,False,61.2,False,High,20.0,45.91,Medium
69.9,Two-wheeler,Rural,1.0,Low,70.4,Fieldwork,False,63.2,True,Medium,13.0,39.6,Medium
89.6,Car,Semi-Urban,2.0,Moderate,58.3,Office,False,83.8,False,Low,3.0,52.0,Medium
18.6,Two-wheeler,Semi-Urban,3.0,Low,65.7,Fieldwork,False,15.3,False,High,31.0,47.01,Medium
60.4,,Urban,3.0,Moderate,73.0,,False,29.8,True,Medium,9.0,34.55,Medium
,Car,Urban,0.0,Moderate,43.8,Remote,False,34.9,False,Low,27.0,48.33,Medium
14.1,Car,Semi-Urban,2.0,High,69.7,Remote,False,97.9,False,High,,36.8,Medium
54.9,,Semi-Urban,1.0,Moderate,75.8,Remote,True,80.2,False,,31.0,41.91,Medium
,Public Only,Urban,3.0,Moderate,92.9,Fieldwork,False,55.5,False,Medium,36.0,51.11,Medium
33.0,Public Only,Urban,1.0,Moderate,61.1,Office,False,48.3,False,Low,1.0,28.25,Low
68.3,Public Only,Rural,1.0,Low,28.5,Remote,True,58.8,True,Medium,30.0,44.12,Medium
