student_id,age,gender,ethnicity,major,gpa_current,gpa_history,attendance_rate,enrollment_gap_months,credits_completed,financial_aid_status,academic_warning_count,advisor_meeting_count,advising_notes,counseling_notes,gpa_by_semester,attendance_by_semester,dropout_risk,next_semester_dropout,dropout_type,dropout_duration,dropout_cause
S2079,23,Female,White,Computer Science,2.47,2.25,0.99,3,111,False,1,1,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.66, 3.68, 3.33, 2.29]","[0.75, 0.57, 0.85, 0.54]",False,False,None,0,None
S2080,20,Female,Other,Computer Science,3.81,3.31,0.8,3,110,True,3,3,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.52, 3.38, 3.37, 3.89]","[0.74, 0.84, 0.91, 0.74]",False,False,None,0,None
S2081,24,Other,Hispanic,Psychology,2.07,2.02,0.57,1,42,False,2,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.68, 1.52, 2.82, 2.54]","[0.9, 0.77, 0.97, 0.6]",False,False,None,0,None
S2082,22,Female,Hispanic,Electrical Engineering,1.66,1.47,0.57,0,92,False,3,3,Student discussed academic goals and current challenges.,,"[3.28, 2.44, 3.9, 2.31]","[0.99, 0.6, 0.55, 0.66]",False,False,None,0,None
S2083,28,Male,Black,Business,2.36,2.35,0.68,2,97,False,0,4,Student discussed academic goals and current challenges.,,"[3.37, 3.04, 3.68, 2.75]","[0.67, 1.0, 0.68, 0.71]",False,False,None,0,None
S2084,18,Female,Asian,Biology,3.63,3.16,0.96,1,55,True,2,5,Student discussed academic goals and current challenges.,,"[3.52, 2.97, 3.09, 2.8]","[0.91, 0.94, 0.92, 0.91]",True,True,Permanent,0,Other
S2085,26,Male,Other,Psychology,3.02,2.68,0.75,1,31,False,3,0,Student discussed academic goals and current challenges.,,"[1.76, 3.76, 3.08, 2.16]","[0.64, 0.81, 0.7, 0.72]",False,False,None,0,None
S2086,20,Male,Black,Electrical Engineering,3.83,3.59,0.78,0,101,False,3,1,Student discussed academic goals and current challenges.,,"[3.24, 3.48, 1.98, 3.33]","[0.98, 0.95, 0.89, 0.86]",True,True,Permanent,0,Mental Health
S2087,29,Female,Other,Psychology,2.67,2.22,0.97,0,106,True,0,2,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.87, 2.4, 2.8, 3.45]","[0.78, 1.0, 0.73, 0.86]",False,False,None,0,None
S2088,18,Male,White,Business,1.68,1.58,0.67,2,90,False,1,5,Student discussed academic goals and current challenges.,,"[2.46, 2.63, 1.53, 3.43]","[0.52, 0.91, 0.77, 0.76]",False,False,None,0,None
S2089,26,Female,Asian,Business,3.65,3.18,0.77,1,67,False,2,3,Student discussed academic goals and current challenges.,,"[3.75, 3.46, 3.45, 3.82]","[0.99, 0.79, 0.55, 0.73]",False,False,None,0,None
S2090,29,Other,Black,Computer Science,2.62,2.57,0.86,0,113,True,3,1,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.42, 1.76, 3.33, 2.3]","[0.63, 0.83, 0.78, 0.68]",True,False,Temporary,2,Mental Health
S2091,18,Other,Hispanic,Biology,3.49,3.38,0.58,0,23,False,1,3,Student discussed academic goals and current challenges.,,"[1.79, 3.6, 3.44, 2.32]","[0.83, 0.56, 0.75, 0.51]",True,False,Transfer,1,Academic
S2092,26,Female,Other,Biology,2.64,2.15,0.79,0,46,True,3,2,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.39, 2.42, 3.29, 2.42]","[0.71, 0.78, 0.98, 0.55]",True,True,Temporary,1,Mental Health
S2093,27,Female,Black,Business,3.83,3.37,0.6,0,44,False,3,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.27, 2.61, 1.92, 2.65]","[0.8, 0.67, 0.76, 0.57]",True,True,Permanent,0,Academic
S2094,20,Female,White,Biology,1.54,1.45,0.74,0,38,False,0,2,Student discussed academic goals and current challenges.,,"[1.87, 2.16, 2.4, 1.86]","[0.52, 0.94, 0.51, 0.53]",True,True,Transfer,3,Financial
S2095,22,Male,Other,Electrical Engineering,2.21,1.85,0.57,0,52,False,1,0,Student discussed academic goals and current challenges.,,"[1.65, 3.8, 1.7, 3.79]","[0.75, 0.72, 0.99, 1.0]",False,False,None,0,None
S2096,26,Other,White,Business,1.82,1.57,0.76,2,108,False,3,0,Student discussed academic goals and current challenges.,,"[2.86, 3.53, 3.12, 3.69]","[0.69, 0.79, 0.94, 0.61]",False,False,None,0,None
S2097,28,Male,Other,Biology,2.2,1.95,0.89,2,51,True,1,3,Student discussed academic goals and current challenges.,,"[3.88, 3.25, 2.77, 1.96]","[0.56, 0.53, 0.51, 0.94]",True,True,Permanent,0,Mental Health
S2098,23,Female,Hispanic,Business,1.66,1.36,0.56,0,68,True,3,3,Student discussed academic goals and current challenges.,,"[2.79, 1.89, 2.5, 3.86]","[0.67, 0.58, 0.79, 0.8]",True,True,Transfer,1,Financial
S2099,23,Male,Other,Biology,1.99,1.5,0.62,0,49,False,1,3,Student discussed academic goals and current challenges.,,"[2.38, 2.36, 2.32, 2.11]","[0.8, 0.95, 0.65, 0.59]",False,False,None,0,None
S2100,24,Other,Other,Computer Science,1.83,1.66,0.76,3,52,True,2,4,Student discussed academic goals and current challenges.,,"[1.9, 2.53, 1.69, 3.39]","[0.7, 0.67, 0.75, 0.85]",False,False,None,0,None
S2101,23,Male,Black,Computer Science,2.33,2.18,0.71,1,69,False,1,5,Student discussed academic goals and current challenges.,,"[1.63, 3.76, 3.86, 3.32]","[0.86, 0.64, 0.77, 1.0]",False,False,None,0,None
S2102,22,Female,Black,Psychology,2.94,2.73,0.56,0,78,True,2,5,Student discussed academic goals and current challenges.,,"[3.07, 1.53, 3.41, 3.35]","[0.92, 0.92, 0.78, 0.89]",False,False,None,0,None
S2103,25,Female,Black,Business,1.55,1.17,0.7,0,64,True,0,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.6, 3.04, 2.08, 2.89]","[0.9, 0.63, 0.79, 0.67]",False,False,None,0,None
S2104,26,Male,Black,Electrical Engineering,1.69,1.41,0.71,0,102,True,3,5,Student discussed academic goals and current challenges.,,"[3.31, 3.63, 1.93, 2.06]","[0.74, 0.93, 0.6, 0.99]",False,False,None,0,None
S2105,25,Male,Black,Computer Science,3.77,3.76,0.72,2,117,True,3,1,Student discussed academic goals and current challenges.,,"[3.93, 3.86, 2.16, 2.07]","[0.98, 0.73, 0.6, 0.85]",False,False,None,0,None
S2106,18,Male,Asian,Computer Science,3.18,2.78,0.95,0,107,False,0,2,Student discussed academic goals and current challenges.,,"[3.02, 1.81, 2.68, 3.07]","[0.92, 0.61, 0.91, 0.62]",False,False,None,0,None
S2107,21,Male,Black,Computer Science,2.58,2.52,0.86,3,55,True,2,1,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.41, 2.44, 3.36, 2.64]","[0.51, 0.96, 0.72, 0.6]",False,False,None,0,None
S2108,26,Other,Asian,Psychology,2.57,2.18,0.86,0,48,False,1,1,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.99, 3.65, 1.52, 1.63]","[0.81, 0.81, 0.94, 0.81]",True,True,Transfer,3,Academic
S2109,21,Male,Asian,Biology,2.67,2.27,0.96,3,97,False,0,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.73, 3.85, 3.1, 3.64]","[1.0, 0.59, 0.85, 0.94]",False,False,None,0,None
S2110,22,Male,White,Computer Science,2.79,2.59,0.52,0,21,True,1,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.52, 1.64, 1.98, 2.64]","[0.51, 0.58, 0.89, 0.88]",False,False,None,0,None
S2111,23,Female,Other,Business,2.7,2.37,0.59,1,89,False,3,2,Student discussed academic goals and current challenges.,,"[3.45, 3.42, 2.39, 3.24]","[0.97, 0.81, 0.57, 0.84]",False,False,None,0,None
S2112,23,Other,Other,Electrical Engineering,2.48,2.16,0.95,0,64,False,3,2,Student discussed academic goals and current challenges.,,"[1.72, 2.34, 2.49, 3.77]","[0.98, 0.56, 0.56, 0.97]",True,False,Temporary,1,Financial
S2113,21,Other,Black,Business,3.8,3.75,0.61,0,69,False,2,3,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.79, 1.79, 1.68, 3.63]","[0.89, 0.63, 0.66, 0.66]",False,False,None,0,None
S2114,19,Male,Asian,Electrical Engineering,1.62,1.42,0.93,0,27,False,0,1,Student discussed academic goals and current challenges.,,"[2.82, 1.57, 1.65, 3.19]","[0.88, 0.86, 0.87, 0.55]",False,False,None,0,None
S2115,18,Female,White,Biology,2.43,2.12,0.79,0,106,True,0,2,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.84, 3.91, 3.0, 3.53]","[0.83, 0.79, 0.85, 0.66]",False,False,None,0,None
S2116,21,Male,Black,Business,3.85,3.81,0.98,2,26,False,3,0,Student discussed academic goals and current challenges.,,"[2.4, 2.85, 3.49, 3.61]","[0.7, 0.71, 0.57, 0.52]",False,False,None,0,None
S2117,20,Other,Black,Psychology,1.87,1.52,0.68,0,52,True,0,1,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.61, 1.7, 3.14, 1.84]","[0.75, 0.58, 0.59, 0.5]",False,False,None,0,None
S2118,22,Male,Hispanic,Computer Science,3.27,3.25,0.65,0,30,True,1,1,Student discussed academic goals and current challenges.,,"[3.32, 3.05, 3.4, 3.31]","[0.85, 0.91, 0.82, 0.7]",False,False,None,0,None
S2119,20,Female,White,Biology,3.29,2.85,0.64,2,88,False,0,1,Student discussed academic goals and current challenges.,,"[2.5, 2.74, 3.07, 2.76]","[0.77, 0.51, 0.63, 0.66]",True,True,Permanent,0,Mental Health
S2120,24,Female,Other,Business,3.72,3.56,0.53,0,107,False,2,2,Student discussed academic goals and current challenges.,,"[2.18, 3.95, 3.19, 3.83]","[0.92, 0.79, 0.84, 0.81]",False,False,None,0,None
S2121,21,Male,Other,Psychology,3.06,2.71,0.63,1,39,False,3,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.65, 2.73, 2.88, 2.0]","[0.9, 0.68, 0.98, 1.0]",False,False,None,0,None
S2122,27,Male,Asian,Psychology,3.18,2.76,0.57,1,103,False,2,4,Student discussed academic goals and current challenges.,,"[2.93, 2.7, 1.77, 3.6]","[0.87, 0.53, 0.6, 0.78]",False,False,None,0,None
S2123,24,Male,Hispanic,Computer Science,2.61,2.57,0.95,0,69,False,1,3,Student discussed academic goals and current challenges.,,"[3.38, 2.01, 3.17, 3.12]","[0.95, 0.92, 0.97, 0.93]",False,False,None,0,None
S2124,26,Other,Asian,Computer Science,1.66,1.24,0.8,2,85,True,0,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.44, 2.21, 2.75, 3.84]","[0.57, 0.71, 0.96, 0.67]",False,False,None,0,None
S2125,28,Other,Asian,Electrical Engineering,2.43,2.37,0.99,1,32,False,2,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.83, 1.59, 3.88, 2.19]","[0.51, 0.54, 0.79, 0.57]",False,False,None,0,None
S2126,29,Female,Black,Biology,3.53,3.37,0.75,0,38,True,1,0,Student discussed academic goals and current challenges.,,"[2.77, 1.71, 1.62, 2.8]","[0.62, 0.55, 0.71, 0.96]",False,False,None,0,None
S2127,23,Male,Hispanic,Psychology,3.56,3.52,0.79,2,60,False,1,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.52, 2.79, 1.99, 3.03]","[0.91, 0.79, 0.89, 0.87]",False,False,None,0,None
S2128,18,Other,Other,Business,2.59,2.52,0.52,1,49,False,2,1,Student discussed academic goals and current challenges.,,"[2.34, 1.79, 3.59, 2.74]","[0.81, 0.77, 0.86, 0.66]",False,False,None,0,None
S2129,20,Female,White,Psychology,1.54,1.32,0.95,3,50,True,3,0,Student discussed academic goals and current challenges.,,"[3.28, 1.53, 2.29, 3.45]","[0.84, 0.87, 0.91, 0.89]",False,False,None,0,None
S2130,19,Female,Other,Business,3.1,2.62,0.98,2,87,True,3,3,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.23, 3.81, 1.95, 1.71]","[0.94, 0.96, 0.64, 0.69]",False,False,None,0,None
S2131,28,Male,White,Psychology,2.32,1.88,0.55,0,34,True,2,4,Student discussed academic goals and current challenges.,,"[1.66, 3.39, 1.91, 3.78]","[0.68, 0.84, 0.61, 0.62]",False,False,None,0,None
S2132,25,Male,Asian,Computer Science,2.67,2.35,0.72,0,73,True,1,3,Student discussed academic goals and current challenges.,,"[1.78, 2.65, 3.15, 2.39]","[0.6, 0.91, 0.68, 0.6]",False,False,None,0,None
S2133,18,Female,Asian,Electrical Engineering,3.47,3.33,0.59,0,101,False,3,0,Student discussed academic goals and current challenges.,,"[1.92, 1.55, 2.07, 1.56]","[0.67, 0.57, 0.79, 0.69]",False,False,None,0,None
S2134,29,Male,White,Biology,3.63,3.54,0.74,0,48,True,0,3,Student discussed academic goals and current challenges.,,"[2.07, 1.98, 2.98, 3.35]","[0.66, 0.55, 0.86, 0.65]",False,False,None,0,None
S2135,18,Other,Other,Psychology,3.7,3.52,1.0,2,92,True,2,4,Student discussed academic goals and current challenges.,,"[1.74, 2.23, 3.15, 1.75]","[0.78, 0.56, 0.61, 0.59]",True,False,Permanent,0,Mental Health
S2136,21,Other,White,Biology,3.31,2.9,0.64,0,41,True,1,3,Student discussed academic goals and current challenges.,,"[2.57, 3.3, 2.9, 3.98]","[0.71, 0.59, 0.74, 0.62]",False,False,None,0,None
S2137,25,Male,Hispanic,Computer Science,2.79,2.75,0.82,2,98,True,1,4,Student discussed academic goals and current challenges.,,"[3.43, 2.05, 1.65, 2.86]","[0.85, 0.62, 0.87, 0.98]",False,False,None,0,None
S2138,21,Female,Hispanic,Psychology,2.16,2.12,0.74,3,52,True,3,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.55, 2.94, 2.06, 1.6]","[0.78, 0.57, 0.67, 0.76]",True,False,Permanent,0,Financial
S2139,25,Female,Hispanic,Electrical Engineering,3.15,3.12,0.98,0,107,True,0,1,Student discussed academic goals and current challenges.,,"[1.97, 1.93, 3.68, 2.55]","[0.83, 0.75, 0.86, 0.74]",False,False,None,0,None
S2140,24,Male,Other,Psychology,2.25,2.03,0.66,0,27,False,3,3,Student discussed academic goals and current challenges.,,"[3.49, 1.64, 4.0, 3.24]","[0.58, 0.62, 0.85, 0.89]",False,False,None,0,None
S2141,18,Other,Hispanic,Psychology,3.34,2.9,0.62,0,55,False,0,0,Student discussed academic goals and current challenges.,,"[3.45, 2.75, 2.41, 2.58]","[0.69, 0.98, 0.88, 0.6]",True,True,Permanent,0,Other
S2142,20,Other,Hispanic,Biology,1.78,1.4,0.85,0,28,True,3,0,Student discussed academic goals and current challenges.,,"[1.58, 2.25, 3.49, 3.18]","[0.72, 0.63, 0.53, 0.67]",False,False,None,0,None
S2143,27,Female,White,Computer Science,1.66,1.35,0.57,2,96,True,0,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.74, 3.78, 3.02, 1.6]","[0.56, 0.88, 0.86, 0.58]",True,False,Permanent,0,Academic
S2144,24,Other,White,Psychology,3.12,2.76,0.82,1,63,True,2,3,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.58, 2.97, 3.16, 3.12]","[0.53, 0.61, 0.98, 0.77]",False,False,None,0,None
S2145,22,Female,Hispanic,Business,1.53,1.43,0.89,0,56,True,2,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.91, 3.89, 2.06, 2.64]","[0.56, 0.8, 0.69, 0.68]",True,True,Permanent,0,Academic
S2146,27,Other,Asian,Business,2.92,2.73,0.83,0,63,True,2,3,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.12, 2.27, 2.43, 1.71]","[0.93, 0.8, 0.54, 0.9]",True,True,Temporary,1,Other
S2147,18,Other,Hispanic,Biology,1.53,1.52,0.59,3,36,False,1,4,Student discussed academic goals and current challenges.,,"[2.99, 3.22, 2.05, 2.49]","[0.8, 0.69, 0.69, 0.57]",False,False,None,0,None
S2148,19,Male,Hispanic,Biology,3.49,3.41,0.77,2,99,True,0,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.66, 3.61, 2.18, 3.41]","[0.59, 0.84, 0.96, 0.66]",False,False,None,0,None
S2149,20,Other,Hispanic,Business,2.76,2.6,0.95,0,57,False,3,3,Student discussed academic goals and current challenges.,,"[3.16, 1.66, 3.68, 1.96]","[0.61, 0.83, 0.73, 0.75]",False,False,None,0,None
S2150,29,Male,Black,Business,3.65,3.46,0.98,0,72,False,2,4,Student discussed academic goals and current challenges.,,"[2.92, 1.77, 2.43, 2.11]","[0.76, 0.92, 0.72, 0.72]",False,False,None,0,None
S2151,19,Other,White,Electrical Engineering,1.88,1.39,0.68,0,113,False,0,3,Student discussed academic goals and current challenges.,,"[2.49, 3.98, 3.7, 3.37]","[0.77, 0.73, 0.59, 0.65]",False,False,None,0,None
S2152,25,Female,Black,Psychology,1.78,1.44,1.0,0,32,False,2,5,Student discussed academic goals and current challenges.,,"[2.79, 3.72, 3.97, 1.79]","[0.56, 0.57, 0.84, 0.69]",False,False,None,0,None
S2153,21,Male,Other,Electrical Engineering,3.36,2.93,0.61,0,82,False,1,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.72, 2.53, 2.86, 2.65]","[0.95, 0.95, 0.91, 0.69]",True,False,Permanent,0,Financial
S2154,23,Other,Asian,Biology,2.59,2.52,0.7,3,116,True,2,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.65, 3.89, 2.28, 3.76]","[0.61, 0.6, 0.76, 0.84]",False,False,None,0,None
S2155,18,Male,Other,Biology,3.95,3.88,0.7,2,103,False,2,5,Student discussed academic goals and current challenges.,,"[1.9, 3.74, 2.23, 3.33]","[0.89, 0.98, 0.75, 0.81]",True,False,Transfer,2,Mental Health
S2156,29,Other,White,Psychology,3.2,2.97,0.72,2,34,False,2,2,Student discussed academic goals and current challenges.,,"[3.63, 2.77, 2.73, 2.4]","[1.0, 0.56, 0.8, 0.84]",False,False,None,0,None
S2157,25,Female,Hispanic,Business,3.76,3.4,0.87,1,103,True,3,2,Student discussed academic goals and current challenges.,,"[3.59, 2.4, 2.5, 3.72]","[0.76, 0.93, 0.81, 0.8]",False,False,None,0,None
S2158,23,Other,Black,Computer Science,2.19,1.94,0.79,2,114,True,0,1,Student discussed academic goals and current challenges.,,"[2.3, 3.25, 1.78, 3.57]","[0.88, 0.59, 0.86, 0.83]",False,False,None,0,None
S2159,29,Male,Other,Psychology,1.65,1.42,1.0,2,90,True,2,3,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.72, 2.04, 3.45, 2.2]","[0.57, 0.67, 0.79, 0.85]",False,False,None,0,None
S2160,18,Other,Hispanic,Business,2.31,1.99,0.92,0,31,True,2,2,Student discussed academic goals and current challenges.,,"[2.02, 3.01, 2.51, 3.44]","[0.8, 0.75, 0.96, 0.69]",False,False,None,0,None
S2161,19,Other,Hispanic,Biology,3.02,2.71,0.72,0,95,True,0,0,Student discussed academic goals and current challenges.,,"[3.49, 1.88, 2.41, 1.75]","[0.92, 0.66, 0.72, 0.66]",True,True,Permanent,0,Financial
S2162,20,Male,Black,Business,2.88,2.57,0.74,3,50,False,1,1,Student discussed academic goals and current challenges.,,"[3.51, 2.72, 2.45, 3.58]","[0.75, 0.62, 0.75, 0.57]",False,False,None,0,None
S2163,18,Male,Black,Psychology,3.61,3.51,0.86,0,112,True,2,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.06, 3.6, 3.4, 3.0]","[0.98, 0.6, 0.97, 0.7]",True,True,Transfer,2,Financial
S2164,26,Female,Black,Computer Science,1.81,1.54,0.81,0,49,True,1,2,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.65, 3.72, 2.26, 3.15]","[0.64, 0.88, 0.56, 0.88]",True,False,Permanent,0,Other
S2165,28,Female,Other,Psychology,3.21,2.81,0.59,3,38,True,2,5,Student discussed academic goals and current challenges.,,"[1.78, 1.77, 3.31, 1.85]","[0.73, 0.68, 0.78, 0.85]",False,False,None,0,None
